jurisdictionId,state,printedPathwayIn,drawnPathwayIn,classification
"nc-gaston-gaston-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-gates-gates-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-graham-graham-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-granville-granville-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-greene-greene-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-guilford-high-point","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-guilford-guilford-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-halifax-halifax-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-harnett-harnett-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-haywood-haywood-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-henderson-henderson-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-hertford-hertford-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-hoke-hoke-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-hyde-hyde-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-iredell-mooresville","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-iredell-iredell-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-jackson-jackson-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-johnston-johnston-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-jones-jones-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-lee-lee-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-lenoir-lenoir-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-lincoln-lincoln-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-macon-macon-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-madison-madison-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-martin-martin-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-mcdowell-mcdowell-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-mecklenburg-cornelius","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-mecklenburg-huntersville","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-mecklenburg-mecklenburg-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-mitchell-mitchell-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-montgomery-montgomery-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-moore-moore-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-nash-rocky-mount","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-nash-nash-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-new-hanover-new-hanover-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-new-hanover-wilmington","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-northampton-northampton-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-onslow-jacksonville","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-onslow-onslow-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-orange-carrboro","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-orange-chapel-hill","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-orange-orange-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-pamlico-pamlico-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-pasquotank-pasquotank-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-pender-pender-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-perquimans-perquimans-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-person-person-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-pitt-pitt-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-polk-polk-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-randolph-randolph-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-richmond-richmond-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-robeson-robeson-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-rockingham-rockingham-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-rowan-rowan-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-rutherford-rutherford-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-sampson-sampson-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-scotland-scotland-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-stanly-stanly-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-stokes-stokes-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-surry-surry-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-swain-swain-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-transylvania-transylvania-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-tyrrell-tyrrell-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-union-monroe","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-union-union-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-vance-vance-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-apex","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-cary","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-fuquay-varina","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-holly-springs","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-morrisville","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-wake-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wake-wake-forest","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-warren-warren-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-washington-washington-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-watauga-boone","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-watauga-watauga-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wayne-wayne-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wilkes-wilkes-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wilson-wilson-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-wilson-wilson","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-yadkin-yadkin-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nc-yancey-yancey-county","NC","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-adams-adams-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-barnes-barnes-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-benson-benson-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-billings-billings-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-bottineau-bottineau-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-bowman-bowman-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-burke-burke-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-burleigh-bismarck","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-burleigh-burleigh-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-cass-cass-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-cass-west-fargo","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-cavalier-cavalier-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-dickey-dickey-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-divide-divide-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-dunn-dunn-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-eddy-eddy-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-emmons-emmons-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-foster-foster-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-golden-valley-golden-valley-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-grand-forks-grand-forks","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-grand-forks-grand-forks-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-grant-grant-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-griggs-griggs-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-hettinger-hettinger-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-kidder-kidder-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-lamoure-lamoure-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-logan-logan-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mchenry-mchenry-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mcintosh-mcintosh-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mckenzie-mckenzie-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mclean-mclean-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mercer-mercer-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-morton-mandan","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-morton-morton-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-mountrail-mountrail-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-nelson-nelson-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-oliver-oliver-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-pembina-pembina-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-pierce-pierce-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-ramsey-ramsey-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-ransom-ransom-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-renville-renville-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-richland-richland-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-richland-wahpeton","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-rolette-rolette-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-sargent-sargent-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-sheridan-sheridan-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-sioux-sioux-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-slope-slope-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-stark-dickinson","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-stark-stark-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-steele-steele-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-stutsman-jamestown","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-stutsman-stutsman-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-towner-towner-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-traill-traill-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-walsh-walsh-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-ward-minot","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-ward-ward-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-wells-wells-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-williams-williams-county","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nd-williams-williston","ND","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-adams-hastings","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-adams-adams-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-antelope-antelope-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-arthur-arthur-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-banner-banner-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-blaine-blaine-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-boone-boone-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-box-butte-box-butte-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-boyd-boyd-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-brown-brown-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-buffalo-kearney","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-buffalo-buffalo-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-burt-burt-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-butler-butler-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-cass-cass-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-cedar-cedar-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-chase-chase-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-cherry-cherry-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-cheyenne-cheyenne-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-clay-clay-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-colfax-colfax-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-cuming-cuming-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-custer-custer-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dakota-dakota-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dawes-dawes-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dawson-dawson-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-deuel-deuel-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dixon-dixon-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dodge-fremont","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dodge-dodge-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-douglas-douglas-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-dundy-dundy-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-fillmore-fillmore-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-franklin-franklin-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-frontier-frontier-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-furnas-furnas-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-gage-beatrice","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-gage-gage-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-garden-garden-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-garfield-garfield-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-gosper-gosper-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-grant-grant-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-greeley-greeley-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hall-grand-island","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hall-hall-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hamilton-hamilton-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-harlan-harlan-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hayes-hayes-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hitchcock-hitchcock-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-holt-holt-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-hooker-hooker-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-howard-howard-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-jefferson-jefferson-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-johnson-johnson-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-kearney-kearney-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-keith-keith-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-keya-paha-keya-paha-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-kimball-kimball-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-knox-knox-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-lancaster-lincoln","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-lancaster-lancaster-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-lincoln-north-platte","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-lincoln-lincoln-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-logan-logan-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-loup-loup-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-madison-norfolk","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-madison-madison-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-mcpherson-mcpherson-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-merrick-merrick-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-morrill-morrill-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-nance-nance-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-nemaha-nemaha-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-nuckolls-nuckolls-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-otoe-otoe-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-pawnee-pawnee-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-perkins-perkins-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-phelps-phelps-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-pierce-pierce-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-platte-columbus","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-platte-platte-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-polk-polk-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-red-willow-red-willow-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-richardson-richardson-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-rock-rock-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-saline-saline-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sarpy-bellevue","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sarpy-la-vista","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sarpy-papillion","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sarpy-sarpy-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-saunders-saunders-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-scotts-bluff-scottsbluff","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-scotts-bluff-scotts-bluff-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-seward-seward-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sheridan-sheridan-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sherman-sherman-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-sioux-sioux-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-stanton-stanton-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-thayer-thayer-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-thomas-thomas-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-thurston-thurston-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-valley-valley-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-washington-washington-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-wayne-wayne-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-webster-webster-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-wheeler-wheeler-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ne-york-york-county","NE","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-belknap-belknap-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-carroll-carroll-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-cheshire-cheshire-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-coos-coos-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-grafton-grafton-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-hillsborough-merrimack","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-hillsborough-nashua","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-hillsborough-hillsborough-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-merrimack-concord","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-merrimack-merrimack-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-rockingham-derry","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-rockingham-salem","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-rockingham-rockingham-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-strafford-dover","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-strafford-rochester","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-strafford-strafford-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nh-sullivan-sullivan-county","NH","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-atlantic-atlantic-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-burlington-burlington-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-cape-may-cape-may-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-cumberland-cumberland-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-essex-essex-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-gloucester-gloucester-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-hudson-hudson-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-hunterdon-hunterdon-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-mercer-trenton","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-mercer-mercer-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-middlesex-edison","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-middlesex-woodbridge","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-morris-morris-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-ocean-lakewood","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-ocean-toms-river","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-passaic-paterson","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-passaic-passaic-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-salem-salem-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-somerset-somerset-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-sussex-sussex-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-union-elizabeth","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-union-union-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nj-warren-warren-county","NJ","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"nm-bernalillo-bernalillo-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-catron-catron-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-chaves-roswell","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-chaves-chaves-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-cibola-cibola-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-colfax-colfax-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-curry-clovis","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-curry-curry-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-de-baca-de-baca-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-doa-ana-doa-ana-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-eddy-carlsbad","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-eddy-eddy-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-grant-grant-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-guadalupe-guadalupe-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-harding-harding-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-hidalgo-hidalgo-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-lea-hobbs","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
"nm-lea-lea-county","NM","36","18","DIFFERENT_VALUE_DIFFERENT_SOURCE"
